Key	Value
[NAME]觉得还是不要为这种事浪费事件了。	[NAME] คิดว่าดีกว่าที่จะไม่เสียเวลากับเรื่องแบบนี้
[NAME]虽然没找到什么有趣的地方，但也在山野之间别有感悟。	แม้ว่า [NAME] จะไม่เจอสถานที่ที่น่าสนใจ แต่ [IT] ก็ได้รับแรงบันดาลใจในขณะที่อยู่ในถิ่นทุรกันดาร
这里实在太冷了，[NAME]尝试打坐却被彻骨寒意冻得无法入定，只能无奈离开。	ที่นี่หนาวเกินไปจริงๆ [NAME] พยายามทำสมาธิ แต่ไม่สามารถเข้าสู่สภาวะของการทำสมาธิได้เนื่องจากความหนาวเย็นของกระดูก ในที่สุด [IT] ก็ไม่มีทางเลือกอื่นนอกจากต้องจากไป
[NAME]知道这是一个难得的机缘，不过这里实在太冷了，他只能匆匆离开。	[NAME] รู้ดีว่าจังหวะแห่งความโชคดีเช่นนี้เกิดขึ้นได้ยาก แต่น่าเสียดายที่อากาศหนาวเกินไป [IT] จึงรีบออกเดินทาง
[PLACE]实在是太冷了，[NAME]的功力完全无法深入此地，只能无奈离开。	[PLACE] เย็นชาเกินไปดังนั้นความสามารถของ [NAME] ก็ไม่ได้เป็นหน้าที่ในการเจาะเข้าไปในสถานที่แห่งนี้ดังนั้น [IT] จึงไม่มีทางเลือกอื่นนอกจากต้องจากไป
[NAME]虽然一无所获，但也在山野之间别有感悟。	แม้ว่า [NAME] จะปล่อยมือเปล่าไป แต่ความพยายามของ [ITS] ก็ไม่ไร้ประโยชน์สำหรับ [IT] ได้รับแรงบันดาลใจบางอย่างในขณะที่อยู่ในถิ่นทุรกันดาร
[NAME]找到了不少的特产资源，于是施了个唤风的法诀，将之搬回了门派。	[NAME] พบทรัพยากรพิเศษมากกว่าสองสามอย่างดังนั้น [IT] จึงเรียกคาถาลมเพื่อนำ [ENHIM] กลับไปที่โรงเรียน
[NAME]机缘不错，在一处人迹罕至的山坳里发现了宝物。	[NAME] โชคดีเนื่องจาก [IT] สามารถหาสมบัติจากกฎที่ถูกทุบตีในภูเขาได้
[NAME]尝试深入寻找，不过这里实在太冷了，[IT]根本无法忍受，只能遗憾离去。	[NAME] พยายามหา [ITS] วิธีในการค้นหา แต่มันหนาวเกินไป [IT] ไม่มีทางที่จะเปลือยได้ดังนั้นจึงต้องแสดงความเสียใจอย่างเต็มที่
[NAME]上前同[SCHOOL]的长老%s打了声招呼，两人结伴同游[SCHOOL]附近的几处胜地，品风论道，畅谈许久。临分别时，%s长老送你一个自己炼制的小法宝作为纪念。	[NAME] ก้าวไปข้างหน้าและทักทาย%s ผู้อาวุโสของ [SCHOOL] ทั้งสองเดินทางไปด้วยกันเพื่อไปยังจุดชมวิวรอบ ๆ [SCHOOL] และสนทนากันอย่างยาวนาน เมื่อถึงเวลาแยกทางผู้อาวุโสของ%s ได้นำเสนอ [NAME] พร้อมอาวุธที่ [HE] ปลอมขึ้นมาเพื่อใช้เป็นของที่ระลึก
[NAME]上前恭敬的拜见了[SCHOOL]的长老%s，长老很开心的同[NAME]聊了两句，并指点了他几句修行法诀。	[NAME] ก้าวไปข้างหน้าและทักทายผู้อาวุโสของ [SCHOOL]%s ด้วยความเคารพ ผู้อาวุโสรู้สึกยินดีเป็นอย่างยิ่งที่ได้สนทนากับ [ENHIM] และลงรายละเอียดเกี่ยวกับการปฏิบัติของ [ITS]
[NAME]和[SCHOOL]的长老%s打了声招呼，大家聊了两句，%s长老说有事在身，匆匆离去了。	[NAME] และผู้อาวุโสของ [SCHOOL]%s ทักทายกันพวกเขามีแชทและผู้อาวุโส%s บอกว่า [HE] มีสิ่งที่ต้องจัดการและรีบออกเดินทาง
[NAME]向[SCHOOL]的长老%s打了个招呼，对方看了[NAME]一眼，微不可察的点了点头。	[NAME] ทักทายผู้อาวุโสของ [SCHOOL]%s ที่มอง [ENHIM] อยู่เหนือแล้วพยักหน้าเป็นการตอบแทน
[NAME]笑嘻嘻的同[SCHOOL]的长老%s打了个招呼，暗中却发出了致命的一击，重创了对方。	[NAME] ทักทายผู้อาวุโสของ [SCHOOL]%s ด้วยรอยยิ้มพร้อม ๆ กับการโจมตีที่รุนแรงซึ่งสร้างความเสียหายอย่างมากให้กับอีกฝ่าย
%s长老不敢置信的看着[NAME]，奋起反击，但最终还是被[NAME]接二连三的狠招夺去了性命。	พี่%s มอง [NAME] อย่างไม่เชื่อก่อนจะโต้กลับ ในที่สุด [ITS] ชีวิตก็ถูก [NAME] พรากชีวิตไปหลายครั้ง
