Key	Value
不小心钓到了{0}{2}妖{2}{1}，{1}很是恼火	{1} รู้สึกผิดหวังที่จับ {0}{2} Yaoguai {2}{1} ได้โดยบังเอิญ
{0}通过累积的垂钓经验和坚韧无比的毅力获得了{1}的称号	{0} ได้รับตำแหน่ง {1} จากประสบการณ์การตกปลาในระยะยาวและความอุตสาหะ
{0}通过精湛的垂钓技术和前所未有的运气获得了{1}的称号	{0} ได้รับตำแหน่ง {1} สำหรับเทคนิคการตกปลาที่เชี่ยวชาญและโชคพิเศษ
垂钓中	ตกปลา
垂钓收获	ผลการตกปลา
键位的编码已被使用，请更换编码！	รหัสถูกใช้งานแล้ว เลือกรหัสอื่น
类型或ID不能为空！	ต้องระบุประเภทหรือรหัส
或	หรือ
天苍{0}年 {1} 第{2}日	Tiancang ปี {0}\n{1} วันที่ {2}
加载条件过期信息有问题！报错：{0}	หมดเวลาโหลดเงื่อนไข! รหัสข้อผิดพลาด: {0}
加载查看移除信息有问题！报错：{0}	กำลังโหลดข้อมูลที่ถูกลบออก! รหัสข้อผิดพลาด: {0}
加载历史消息	โหลดประวัติ
消息属性{0}存在问题	แอตทริบิวต์ข้อความ {0} มีข้อผิดพลาด
[{0}前]	[{0} ที่ผ่านมา]
玄穹录	อมตะ
群仙册	ผู้ฝึกตน
红尘记	มนุษย์
轮回书	กลับชาติมาเกิด
破乾坤	จักรวาลระเบิด
话外别传存储失败:{0}	ไม่สามารถเซฟบทส่งท้ายของตัวละคร: {0}
开始载入补丁	ดาวน์โหลดอัปเดต
加载{0}配置文件	โหลดไฟล์การกำหนดค่า {0}
修复程序加载失败，错误信息：{0}	โหลดโปรแกรมซ่อมแซมไม่สำเร็จ ข้อความแสดงข้อผิดพลาด: {0}
是否跳过	ข้ามหรือไม่
正在苏醒...	ตื่น...
精怪吞噬	วิญญาณรับรู้ Devouring
{0}天 {1:D2}:{2:D2}	วันที่ {0} {1:D2}: {2:D2}
天苍 {0}年 {1}日	วันที่ {1} ปี {0} ของ Tiancang Era
{0}此物不可通灵	ไม่สามารถส่องสว่างวัตถุ {0} นี้ได้
门派人数已达上限，无法增加弟子！	จำนวนประชากรสูงสุดของสำนักแล้ว ไม่สามารถเพิ่มศิษย์ได้อีก!
请先接受 Steam 工作坊法律协议 :	โปรดยอมรับข้อตกลงทางกฎของ Steam Workshop ก่อน:
建立物品的使用者目前已被社群封锁	ผู้ใช้ไอเท็มที่สร้างขึ้นถูกแบนจากกลุ่ม
长时间未响应，建议重新建立	ไม่สามารถตอบกลับเป็นระยะเวลานาน ลองสร้างใหม่
使用者目前并未登入 Steam	ผู้ใช้ไม่ได้เข้าสู่ระบบ Steam
请检查需要上传的文件是否已丢失或处于打开状态	ตรวจสอบว่าเอกสารที่คุณพยายามอัปโหลดมีอยู่หรือไม่หรือเปิดอยู่หรือไม่
预览图像需小于 1 MB，或云端空间不足。	ภาพตัวอย่างต้องมีขนาดเล็กกว่า 1 MB หรือมีพื้นที่ในระบบคลาวด์น้อยเกินไป
未知情况：{0}	ไม่ทราบสถานการณ์: {0}
请检查网络是否正常连接Steam社区	ตรวจสอบว่าคุณเชื่อมต่อกับ Steam หรือไม่
数据拉取失败，请检查网络是否正常连接Steam	รับข้อมูลไม่สำเร็จ ตรวจสอบว่าคุณเชื่อมต่อกับ Steam หรือไม่
请取消该MOD在WEGAME上的审核状态，审核中的MOD无法进行修改编辑	ยกเลิก 'สถานะการยืนยัน' ของม็อดนี้บน WeGame ไม่สามารถแก้ไขม็อดที่ยังอยู่ระหว่างการตรวจสอบได้
预览图不符合要求，请使用小于1MB的图片作为预览图	ภาพขนาดย่อของคุณไม่เป็นไปตามข้อกำหนด โปรดใช้รูปภาพที่น้อยกว่า 1mb
请检查网络连接状态，或者上传的模组在商店是否处于下架状态，并重试！	ตรวจสอบการเชื่อมต่ออินเทอร์เน็ตของคุณว่าม็อดที่อัปโหลดมีจำหน่ายในสโตร์หรือไม่แล้วลองอีกครั้ง
取消上传	ยกเลิกการอัปโหลด
模组数据拉取失败	โหลดข้อมูล mod ไม่สำเร็จ
创建XML文件成功!	สร้างเอกสาร XML แล้ว!
创建文件失败	สร้างเอกสารไม่สำเร็จ
围观	ดู
慕名而来	มาที่นี่เพื่อชื่อเสียงของคุณ
劫掠而来	มาที่นี่และปล้นคุณ
雷击	ฝนฟ้าคะนองทั่วโลก
混沌初开，乾坤始奠	ความโกลาหลแพร่กระจายไปที่สวรรค์และโลกถือกำเนิดขึ้น
生成云雾	สร้างคลาวด์
生成山川	สร้างแผ่นดิน
生成河流	สร้างแหล่งน้ำ
整理山脉	จัดภูเขา
埋下矿石	การฝังแร่
生成星辰日月	สร้างสวรรค์
生成大地土壤	สร้างดินและดิน
埋下灵脉	การซ่อนเส้นเลือดวิญญาณ
喝杯水	น้ำดื่ม
偷埋宝藏	การซ่อนสมบัติลับ
推演灵气流动	หักกระแสฉี
推演星辰变化	หักการเคลื่อนที่ของดวงดาว
可爱的动物	การสร้างสัตว์น่ารัก
放点	การจัด
播种	การหว่านเมล็ด
成长	เติบโต
推演万物生长	หักชีวิตสรรพสิ่ง
上古时期叱咤风云的[{1}]·[{0}]出世了！	[{1}][{0}]ที่ไม่มีใครเทียบได้ถือกำเนิดมาในอาณาจักร!
【解锁线索·{0}】	[ปลดล็อกเบาะแส {0}]
【解锁隐秘·{0}】	[ปลดล็อกปริศนา {0}]
【解锁重要角色·{0}】	[ปลดล็อกตัวละครหลัก {0}]
发现新的地点：{0}	พบตำแหน่งใหม่: {0}
但是这个地点你已经知道了	คุณรู้จักสถานที่นี้แล้ว!
解锁新的冒险：{0}	การผจญภัยครั้งใหม่ปลดล็อค: {0}
可从以下地点进入：{0}	ป้อนสถานที่: {0}
自然与环境	ธรรมชาติและสิ่งแวดล้อม
一窝孕育中的	บำรุง
难度管理器	ผู้จัดการความยาก
对话数据	บทสนทนา
少量的	เล็กน้อย
较多的	อย่างมีนัยสำคัญ
大量的	อย่างมาก
